30, 0.5, 1.0, 0.75, 1000, 156.86, 35.14, 0.0, 0.0
30, 0.5, 1.0, 1.0, 1000, 395.73, 297.73, 0.09, 0.09
30, 0.75, 0, 0, 1000, 961.16, 38.84, 0.96, 0.04
30, 0.75, 0, 0.25, 1000, 387.68, 101.68, 0.19, 0.19
30, 0.75, 0, 0.5, 1000, 429.96, 116.96, 0.1, 0.1
30, 0.75, 0, 0.75, 1000, 612.11, 387.89, 0.35, 0.65
30, 0.75, 0, 1.0, 1000, 763.83, 45.83, 0.53, 0.53
30, 0.75, 0.25, 0, 1000, 980.71, 19.29, 0.98, 0.02
30, 0.75, 0.25, 0.25, 1000, 425.45, 399.45, 0.22, 0.22
30, 0.75, 0.25, 0.5, 1000, 356.5, 246.5, 0.09, 0.09
30, 0.75, 0.25, 0.75, 1000, 613.28, 465.28, 0.33, 0.33
30, 0.75, 0.25, 1.0, 1000, 724.22, 275.78, 0.5, 0.5
30, 0.75, 0.5, 0, 1000, 970.5, 29.5, 0.97, 0.03
30, 0.75, 0.5, 0.25, 1000, 366.83, 292.83, 0.19, 0.19
30, 0.75, 0.5, 0.5, 1000, 406.2, 331.8, 0.1, 0.1
30, 0.75, 0.5, 0.75, 1000, 630.17, 627.17, 0.43, 0.43
30, 0.75, 0.5, 1.0, 1000, 693.93, 306.07, 0.48, 0.52
30, 0.75, 0.75, 0, 1000, 1000.0, 0.0, 1.0, 0.0
30, 0.75, 0.75, 0.25, 1000, 321.51, 262.51, 0.13, 0.13
30, 0.75, 0.75, 0.5, 1000, 418.26, 206.26, 0.05, 0.05
30, 0.75, 0.75, 0.75, 1000, 670.71, 329.29, 0.37, 0.63
30, 0.75, 0.75, 1.0, 1000, 695.08, 304.92, 0.44, 0.56
30, 0.75, 1.0, 0, 1000, 980.46, 19.54, 0.98, 0.02
30, 0.75, 1.0, 0.25, 1000, 355.29, 206.29, 0.13, 0.13
30, 0.75, 1.0, 0.5, 1000, 371.77, 37.77, 0.08, 0.08
30, 0.75, 1.0, 0.75, 1000, 672.37, 21.37, 0.35, 0.35
30, 0.75, 1.0, 1.0, 1000, 735.31, 696.31, 0.52, 0.52
30, 1.0, 0, 0, 1000, 1000.0, 0.0, 1.0, 0.0
30, 1.0, 0, 0.25, 1000, 987.93, 12.07, 0.98, 0.02
30, 1.0, 0, 0.5, 1000, 977.57, 22.43, 0.92, 0.08
30, 1.0, 0, 0.75, 1000, 927.63, 72.37, 0.85, 0.15
30, 1.0, 0, 1.0, 1000, 937.93, 62.07, 0.84, 0.16
30, 1.0, 0.25, 0, 1000, 1000.0, 0.0, 1.0, 0.0
30, 1.0, 0.25, 0.25, 1000, 989.66, 10.34, 0.98, 0.02
30, 1.0, 0.25, 0.5, 1000, 971.63, 28.37, 0.95, 0.05
30, 1.0, 0.25, 0.75, 1000, 906.75, 93.25, 0.85, 0.15
30, 1.0, 0.25, 1.0, 1000, 913.34, 86.66, 0.83, 0.17
30, 1.0, 0.5, 0, 1000, 1000.0, 0.0, 1.0, 0.0
30, 1.0, 0.5, 0.25, 1000, 972.45, 790.45, 0.95, 0.95
30, 1.0, 0.5, 0.5, 1000, 975.68, 24.32, 0.96, 0.04
30, 1.0, 0.5, 0.75, 1000, 922.82, 77.18, 0.86, 0.14
30, 1.0, 0.5, 1.0, 1000, 925.76, 74.24, 0.88, 0.12
30, 1.0, 0.75, 0, 1000, 1000.0, 0.0, 1.0, 0.0
30, 1.0, 0.75, 0.25, 1000, 980.08, 19.92, 0.96, 0.04
30, 1.0, 0.75, 0.5, 1000, 978.69, 21.31, 0.96, 0.04
30, 1.0, 0.75, 0.75, 1000, 926.47, 73.53, 0.85, 0.15
30, 1.0, 0.75, 1.0, 1000, 903.29, 96.71, 0.83, 0.17
30, 1.0, 1.0, 0, 1000, 1000.0, 0.0, 1.0, 0.0
30, 1.0, 1.0, 0.25, 1000, 984.11, 15.89, 0.98, 0.02
30, 1.0, 1.0, 0.5, 1000, 958.68, 41.32, 0.91, 0.09
30, 1.0, 1.0, 0.75, 1000, 952.32, 47.68, 0.89, 0.11
30, 1.0, 1.0, 1.0, 1000, 898.85, 101.15, 0.82, 0.18
50, 0.25, 0, 0, 1000, 1000.0, 0.0, 1.0, 0.0
50, 0.25, 0, 0.25, 1000, 393.19, 156.19, 0.24, 0.24
50, 0.25, 0, 0.5, 1000, 220.68, 204.68, 0.07, 0.07
50, 0.25, 0, 0.75, 1000, 83.59, 85.41, 0.01, 0.01
50, 0.25, 0, 1.0, 1000, 45.39, 10.39, 0.0, 0.0
50, 0.25, 0.25, 0, 1000, 980.22, 19.78, 0.98, 0.02
50, 0.25, 0.25, 0.25, 1000, 357.6, 352.6, 0.21, 0.21
50, 0.25, 0.25, 0.5, 1000, 157.86, 134.86, 0.04, 0.04
50, 0.25, 0.25, 0.75, 1000, 99.88, 60.88, 0.02, 0.02
50, 0.25, 0.25, 1.0, 1000, 46.49, 13.49, 0.0, 0.0
50, 0.25, 0.5, 0, 1000, 1000.0, 0.0, 1.0, 0.0
50, 0.25, 0.5, 0.25, 1000, 355.35, 644.65, 0.14, 0.86
50, 0.25, 0.5, 0.5, 1000, 204.88, 105.88, 0.04, 0.04
50, 0.25, 0.5, 0.75, 1000, 100.18, 48.18, 0.02, 0.02
50, 0.25, 0.5, 1.0, 1000, 39.34, 4.34, 0.0, 0.0
50, 0.25, 0.75, 0, 1000, 970.2, 29.8, 0.97, 0.03
50, 0.25, 0.75, 0.25, 1000, 350.64, 121.64, 0.2, 0.2
50, 0.25, 0.75, 0.5, 1000, 202.82, 177.82, 0.07, 0.07
50, 0.25, 0.75, 0.75, 1000, 63.88, 37.88, 0.01, 0.01
50, 0.25, 0.75, 1.0, 1000, 38.62, 17.62, 0.0, 0.0
50, 0.25, 1.0, 0, 1000, 990.07, 9.93, 0.99, 0.01
50, 0.25, 1.0, 0.25, 1000, 367.63, 331.63, 0.2, 0.2
50, 0.25, 1.0, 0.5, 1000, 163.21, 314.79, 0.06, 0.06
50, 0.25, 1.0, 0.75, 1000, 75.19, 27.81, 0.0, 0.0
50, 0.25, 1.0, 1.0, 1000, 37.32, 13.68, 0.0, 0.0
50, 0.5, 0, 0, 1000, 960.82, 39.18, 0.96, 0.04
50, 0.5, 0, 0.25, 1000, 314.0, 55.0, 0.16, 0.16
50, 0.5, 0, 0.5, 1000, 124.56, 64.56, 0.03, 0.03
50, 0.5, 0, 0.75, 1000, 86.77, 9.23, 0.0, 0.0
50, 0.5, 0, 1.0, 1000, 246.74, 69.74, 0.01, 0.01
50, 0.5, 0.25, 0, 1000, 960.5, 39.5, 0.96, 0.04
50, 0.5, 0.25, 0.25, 1000, 324.98, 35.98, 0.16, 0.16
50, 0.5, 0.25, 0.5, 1000, 133.89, 40.89, 0.01, 0.01
50, 0.5, 0.25, 0.75, 1000, 110.95, 61.95, 0.0, 0.0
50, 0.5, 0.25, 1.0, 1000, 279.61, 144.61, 0.03, 0.03
50, 0.5, 0.5, 0, 1000, 980.27, 19.73, 0.98, 0.02
50, 0.5, 0.5, 0.25, 1000, 304.05, 695.95, 0.11, 0.89
50, 0.5, 0.5, 0.5, 1000, 145.71, 3.29, 0.02, 0.02
50, 0.5, 0.5, 0.75, 1000, 111.66, 49.66, 0.0, 0.0
50, 0.5, 0.5, 1.0, 1000, 253.59, 165.59, 0.03, 0.03
50, 0.5, 0.75, 0, 1000, 950.39, 49.61, 0.95, 0.05
50, 0.5, 0.75, 0.25, 1000, 318.28, 172.28, 0.16, 0.16
50, 0.5, 0.75, 0.5, 1000, 118.08, 103.92, 0.02, 0.02
50, 0.5, 0.75, 0.75, 1000, 106.79, 66.79, 0.0, 0.0
50, 0.5, 0.75, 1.0, 1000, 228.5, 188.5, 0.01, 0.01
50, 0.5, 1.0, 0, 1000, 970.34, 29.66, 0.97, 0.03
50, 0.5, 1.0, 0.25, 1000, 311.03, 168.03, 0.16, 0.16
50, 0.5, 1.0, 0.5, 1000, 151.65, 131.65, 0.05, 0.05
50, 0.5, 1.0, 0.75, 1000, 104.6, 20.6, 0.0, 0.0
50, 0.5, 1.0, 1.0, 1000, 220.1, 206.1, 0.0, 0.0
50, 0.75, 0, 0, 1000, 903.63, 96.37, 0.9, 0.1
50, 0.75, 0, 0.25, 1000, 209.12, 180.88, 0.05, 0.05
50, 0.75, 0, 0.5, 1000, 397.93, 29.07, 0.04, 0.04
50, 0.75, 0, 0.75, 1000, 574.54, 425.46, 0.29, 0.71
50, 0.75, 0, 1.0, 1000, 553.77, 113.23, 0.28, 0.28
50, 0.75, 0.25, 0, 1000, 943.62, 56.38, 0.94, 0.06
50, 0.75, 0.25, 0.25, 1000, 254.04, 745.96, 0.07, 0.93
50, 0.75, 0.25, 0.5, 1000, 397.53, 602.47, 0.08, 0.92
50, 0.75, 0.25, 0.75, 1000, 554.6, 445.4, 0.33, 0.67
50, 0.75, 0.25, 1.0, 1000, 603.41, 24.59, 0.35, 0.35
50, 0.75, 0.5, 0, 1000, 922.94, 77.06, 0.92, 0.08
50, 0.75, 0.5, 0.25, 1000, 236.81, 77.81, 0.07, 0.07
50, 0.75, 0.5, 0.5, 1000, 381.93, 230.07, 0.1, 0.1
50, 0.75, 0.5, 0.75, 1000, 576.88, 119.12, 0.3, 0.3
50, 0.75, 0.5, 1.0, 1000, 567.11, 432.89, 0.28, 0.72
50, 0.75, 0.75, 0, 1000, 904.45, 95.55, 0.9, 0.1
50, 0.75, 0.75, 0.25, 1000, 278.04, 721.96, 0.15, 0.85
50, 0.75, 0.75, 0.5, 1000, 419.48, 81.48, 0.09, 0.09
50, 0.75, 0.75, 0.75, 1000, 516.12, 483.88, 0.23, 0.77
50, 0.75, 0.75, 1.0, 1000, 612.18, 519.18, 0.35, 0.35
50, 0.75, 1.0, 0, 1000, 913.49, 86.51, 0.91, 0.09
50, 0.75, 1.0, 0.25, 1000, 266.13, 177.13, 0.09, 0.09
50, 0.75, 1.0, 0.5, 1000, 416.64, 278.36, 0.11, 0.11
50, 0.75, 1.0, 0.75, 1000, 570.49, 383.49, 0.28, 0.28
50, 0.75, 1.0, 1.0, 1000, 587.21, 314.21, 0.31, 0.31
50, 1.0, 0, 0, 1000, 1000.0, 0.0, 1.0, 0.0
50, 1.0, 0, 0.25, 1000, 946.49, 711.49, 0.9, 0.9
50, 1.0, 0, 0.5, 1000, 938.9, 61.1, 0.89, 0.11
50, 1.0, 0, 0.75, 1000, 913.72, 86.28, 0.82, 0.18
50, 1.0, 0, 1.0, 1000, 867.97, 341.97, 0.73, 0.73
50, 1.0, 0.25, 0, 1000, 990.01, 9.99, 0.99, 0.01
50, 1.0, 0.25, 0.25, 1000, 974.73, 25.27, 0.94, 0.06
50, 1.0, 0.25, 0.5, 1000, 962.22, 37.78, 0.9, 0.1
50, 1.0, 0.25, 0.75, 1000, 907.0, 93.0, 0.85, 0.15
50, 1.0, 0.25, 1.0, 1000, 941.1, 58.9, 0.88, 0.12
50, 1.0, 0.5, 0, 1000, 1000.0, 0.0, 1.0, 0.0
50, 1.0, 0.5, 0.25, 1000, 979.6, 20.4, 0.97, 0.03
50, 1.0, 0.5, 0.5, 1000, 956.01, 43.99, 0.86, 0.14
50, 1.0, 0.5, 0.75, 1000, 922.76, 77.24, 0.85, 0.15
50, 1.0, 0.5, 1.0, 1000, 865.9, 134.1, 0.77, 0.23
50, 1.0, 0.75, 0, 1000, 1000.0, 0.0, 1.0, 0.0
50, 1.0, 0.75, 0.25, 1000, 976.08, 23.92, 0.95, 0.05
50, 1.0, 0.75, 0.5, 1000, 946.43, 53.57, 0.92, 0.08
50, 1.0, 0.75, 0.75, 1000, 949.36, 50.64, 0.84, 0.16
50, 1.0, 0.75, 1.0, 1000, 880.75, 23.25, 0.77, 0.77
50, 1.0, 1.0, 0, 1000, 1000.0, 0.0, 1.0, 0.0
50, 1.0, 1.0, 0.25, 1000, 974.14, 25.86, 0.94, 0.06
50, 1.0, 1.0, 0.5, 1000, 945.1, 54.9, 0.89, 0.11
50, 1.0, 1.0, 0.75, 1000, 901.31, 98.69, 0.81, 0.19
50, 1.0, 1.0, 1.0, 1000, 900.04, 99.96, 0.78, 0.22
80, 0.25, 0, 0, 1000, 990.05, 9.95, 0.99, 0.01
80, 0.25, 0, 0.25, 1000, 310.72, 126.72, 0.22, 0.22
80, 0.25, 0, 0.5, 1000, 190.58, 336.42, 0.07, 0.07
80, 0.25, 0, 0.75, 1000, 78.96, 71.96, 0.02, 0.02
80, 0.25, 0, 1.0, 1000, 35.11, 13.11, 0.0, 0.0
80, 0.25, 0.25, 0, 1000, 950.24, 946.24, 0.95, 0.95
80, 0.25, 0.25, 0.25, 1000, 308.58, 289.58, 0.2, 0.2
80, 0.25, 0.25, 0.5, 1000, 173.91, 163.91, 0.05, 0.05
80, 0.25, 0.25, 0.75, 1000, 59.68, 114.32, 0.02, 0.02
80, 0.25, 0.25, 1.0, 1000, 33.0, 55.0, 0.0, 0.0
80, 0.25, 0.5, 0, 1000, 950.41, 49.59, 0.95, 0.05
80, 0.25, 0.5, 0.25, 1000, 246.3, 107.7, 0.09, 0.09
80, 0.25, 0.5, 0.5, 1000, 163.33, 58.33, 0.05, 0.05
80, 0.25, 0.5, 0.75, 1000, 48.21, 32.21, 0.0, 0.0
80, 0.25, 0.5, 1.0, 1000, 28.95, 16.95, 0.0, 0.0
80, 0.25, 0.75, 0, 1000, 1000.0, 0.0, 1.0, 0.0
80, 0.25, 0.75, 0.25, 1000, 304.31, 276.31, 0.16, 0.16
80, 0.25, 0.75, 0.5, 1000, 197.66, 189.66, 0.05, 0.05
80, 0.25, 0.75, 0.75, 1000, 66.88, 64.88, 0.02, 0.02
80, 0.25, 0.75, 1.0, 1000, 30.57, 32.43, 0.0, 0.0
80, 0.25, 1.0, 0, 1000, 990.07, 9.93, 0.99, 0.01
80, 0.25, 1.0, 0.25, 1000, 319.1, 262.1, 0.19, 0.19
80, 0.25, 1.0, 0.5, 1000, 183.86, 179.86, 0.08, 0.08
80, 0.25, 1.0, 0.75, 1000, 74.88, 68.88, 0.0, 0.0
80, 0.25, 1.0, 1.0, 1000, 30.23, 17.23, 0.0, 0.0
80, 0.5, 0, 0, 1000, 901.08, 98.92, 0.9, 0.1
80, 0.5, 0, 0.25, 1000, 233.7, 223.7, 0.11, 0.11
80, 0.5, 0, 0.5, 1000, 91.71, 56.71, 0.03, 0.03
80, 0.5, 0, 0.75, 1000, 71.48, 48.48, 0.0, 0.0
80, 0.5, 0, 1.0, 1000, 152.63, 39.63, 0.0, 0.0
80, 0.5, 0.25, 0, 1000, 951.07, 48.93, 0.95, 0.05
80, 0.5, 0.25, 0.25, 1000, 332.65, 20.65, 0.18, 0.18
80, 0.5, 0.25, 0.5, 1000, 151.13, 134.13, 0.08, 0.08
80, 0.5, 0.25, 0.75, 1000, 56.1, 46.1, 0.0, 0.0
80, 0.5, 0.25, 1.0, 1000, 153.35, 84.65, 0.0, 0.0
80, 0.5, 0.5, 0, 1000, 911.45, 88.55, 0.91, 0.09
80, 0.5, 0.5, 0.25, 1000, 229.86, 4.86, 0.08, 0.08
80, 0.5, 0.5, 0.5, 1000, 111.89, 83.89, 0.03, 0.03
80, 0.5, 0.5, 0.75, 1000, 65.27, 30.27, 0.0, 0.0
80, 0.5, 0.5, 1.0, 1000, 156.84, 167.16, 0.0, 0.0
80, 0.5, 0.75, 0, 1000, 891.79, 108.21, 0.89, 0.11
80, 0.5, 0.75, 0.25, 1000, 187.43, 176.43, 0.09, 0.09
80, 0.5, 0.75, 0.5, 1000, 121.51, 497.49, 0.06, 0.06
80, 0.5, 0.75, 0.75, 1000, 60.18, 40.18, 0.0, 0.0
80, 0.5, 0.75, 1.0, 1000, 161.77, 85.23, 0.0, 0.0
80, 0.5, 1.0, 0, 1000, 911.34, 88.66, 0.91, 0.09
80, 0.5, 1.0, 0.25, 1000, 287.25, 712.75, 0.15, 0.85
